,text,label,language,TextCleaned
4011,@user yoongi ti sta palesemente dicendo di non studiare,3.6,Italian, yoongi is blatantly telling you not to study
4012,avete i capelli elettrici un sto periodo?,1.0,Italian,do you have electric hair these days?
4013,@user per la puntata?,1.0,Italian, for the bet?
4014,se come dicono si trasmette più facilmente per via sessuale il #vaiolodellescimmie entrerà l'obbligo : mascherina e cintura di castità,2.25,Italian,if as they say it is more easily transmitted sexually monkeypox will become mandatory: mask and chastity belt
4015,"@Palazzo_Chigi Fate ridere, inetti e inutili!",2.2,Italian, make you laugh inept and useless!
4016,@user Militarmente siamo messi male e queste decisioni vanno prese così come sono state prese altrimenti non verrebbero mai prese.,1.2,Italian, militarily we are in bad shape and these decisions must be taken as they were taken otherwise they would never be taken.
4017,quanti momenti no,2.4,Italian,how many moments not
4018,sono,1.0,Italian,i am
4019,@user @user @user Hanno preferito cercare di mettere astio fra loro tre per creare dinamiche e clips #jerù,1.8,Italian,   they preferred to try to put a grudge between the three of them to create jerù dynamics and clips
4020,ti ho donato me stesso e buttato le chiavi,4.2,Italian,i gave you myself and threw away the keys
4021,"@user Non rappresenta sicuramente tutti i palestinesi, ma a Gaza e nei territori occupati, governa Hamas. 🙄",1.2,Italian, he certainly does not represent all palestinians but in gaza and the occupied territories he rules hamas. 
4022,@user ka devi smettere,2.6666666666666665,Italian, ka you have to stop
4023,@user abbiamo vinto 3 mondiali,1.0,Italian, we won  world championships
4024,"Nicolai... ringrazia, perché io ti sbattevo fuori! #Amici19",1.6,Italian,nicolai... thank you because i kicked you out! friends
4025,@user #jai ho,1.0,Italian, jay ho
4026,@_pallavighosh Pallo di,1.0,Italian, pallo by
4027,Questa non è un’esibizione è L’ESIBIZIONE http,1.0,Italian,this is not a show it is the show http
4028,@user Pure lo squaraus? Eccheccazzo!,2.4,Italian, pure lo squaraus? eccheccazzo!
4029,@user É caduto il suo ego,2.4,Italian, his ego has dropped
4030,Foto di oggi http,1.0,Italian,today's photo http
4031,Osigiì fine,1.0,Italian,i demanded the end
4032,"Dai adesso il piantino di Lulù,tutto secondo copione #jeru #gfvip http",1.6,Italian,give lulu's seedling now all according to script jeru gfvip http
4033,sono molto debole non toccatemi http,3.0,Italian,i'm very weak do not touch me http
4034,"@user 17 sto cadendo in depressione, in realtà lo giuro ho il cervello di una tredicenne http",4.4,Italian,  i'm falling into depression actually i swear i have the brain of a  year old http
4035,@user Per scriverlo me lo sono dovuto ripetere in mente un paio di volte,2.2,Italian, to write this i had to repeat it in my mind a couple of times
4036,@user Credo riflettano pure loro...,1.0,Italian, i think they reflect too...
4037,Benzema = vero numero 9,1.5,Italian,benzema = true number 
4038,@user anche io,1.0,Italian, me too
4039,"La festa del papà, è una festa da condividere con le mamme, ché molto spesso la mamma è anche un'ottimo padre di famiglia. #festadelpapà",1.0,Italian,father's day is a celebration to be shared with mothers because very often the mother is also an excellent family man. father's day
4040,Que sono manow,1.0,Italian,these are manow
4041,"@user @user certo, ma l'organizzazione del proletariato in partito d’avaguardia è un distaccamento da Marx da parte di Lenin.",1.4,Italian,  sure but the organization of the proletariat into a vanguard party is a detachment from marx by lenin.
4042,@user Anch'iooooo🤗 😋,1.4,Italian, anch'iooooo 
4043,Ma come si fa a dormire non riesco a smettere di ascoltarlaaa😍✨ #blackout #thekolors,2.5,Italian,but how can you sleep i cannot stop listening to it  blackout thekolors
4044,#AccaddeOggi 23 marzo 1922 100 anni fa: nasceva a Cremona il grandissimo Ugo Tognazzi http,1.2,Italian,accaddeoggi  march   years ago: the great ugo tognazzi was born in cremona http
4045,Quel secondo prima del disastro.,1.0,Italian,that second before the disaster.
4046,@user Ma dove va? A funghi?,2.4,Italian, but where does it go? mushroom?
4047,"@user @user @user Ah, ecco, il peggio del peggio.",2.0,Italian,   ah well the worst of the worst.
4048,@user ha ok,1.0,Italian, ha ok
4049,@user @user @user me lo ha già venduto,1.2,Italian,   already sold it to me
4050,@user Julianna bella ragazza! io te amo!,3.6,Italian, julianna nice girl! i love you!
4051,@Affaritaliani Ma che cazzo state dicendo,1.75,Italian, what the fuck are you saying
4052,@user Ma #Putin il regalo glielo ha fatto?,1.0,Italian, did putin give him the gift?
4053,@user @user ivan ma il piatto preferito di chri qual'é?,3.75,Italian,  ivan what is chris's favorite dish?
4054,"@user Ti ringrazio, davvero ❤️",3.2,Italian, thank you so much 
4055,"@user ""Ehhh non sarà una partita semplice"" Ma mangiati una merda goblin infame",2.2,Italian, ehhh it will not be an easy game but eat some shit goblin infamous
4056,@rusembitaly Chi ha scritto il tweet almeno prova un po' di vergogna? Che schifo,1.8,Italian, who wrote the tweet at least feel a little ashamed? how disgusting
4057,"@user Lo impacchettiamo e lo mandiamo a Putin. Un monarca abbisogna di un giullare, come termostato.",1.6,Italian, we pack it up and send it to putin. a monarch needs a jester as a thermostat.
4058,@user Non fa una piega Ma poi che fastidio da? 🤷🏽‍♂️ 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️,1.6,Italian, it does not matter but then what is the bother? ‍ ‍‍‍
4059,"@user Perché gli uomini sono sempre a lamentarsi? Fly down e aspetta, grazie 😉",1.0,Italian, why are men always complaining? fly down and wait thanks 
4060,@user Esiste una parola che ti si addice moltissimo MECENATE c’è ne fossero tanti come te Grazie di cuore!,2.0,Italian, there is a word that suits you very much mecenate there were many like you thank you from the bottom of my heart!
4061,Tra una settimana qualcuno ne fa 41. 👀👀 @Negramaro http,2.0,Italian,in a week someone will make .   http
4062,"Quindi tra quanto tempo si può chiedere ""Che fai a capodanno?""",2.2,Italian,so how soon can you ask what are you doing on new year's eve?
4063,@F3lixDeClerck Prima,1.0,Italian, prima
4064,Le mani più belle che io abbia mai visto. Mi piacciono troppo. #MengoniAppleMusicLive http,2.6,Italian,the most beautiful hands i have ever seen. i like them too much. mengoniapplemusiclive http
4065,@user Oddio davvero!??,3.0,Italian, oh my really!??
4066,@user Ovvio che sì,1.8,Italian, of course yes
4067,@user Gli occhi più grandi e innocenti del mondo 🤧,2.4,Italian, the biggest and most innocent eyes in the world 
4068,@user Un caffè? ☕😁😁😁,1.6,Italian, a coffee? 
4069,"Che poi sto cercando di mascherare il tema il più possibile con fisica delle particelle aka tema di prof1, lmao che clown sono🤡",1.6,Italian,what then i am trying to disguise the theme as much as possible with particle physics aka prof theme lmao what a clown i am
4070,"@user @user Ciao Santino é sempre un piacere leggerti, un saluto da tutta la ANC Carsoli (AQ)",2.6,Italian,  hi santino it is always a pleasure to read you greetings from all of anc carsoli (aq)
4071,@user Ah ecco ... non lo conosco,2.4,Italian, ah well... i do not know him
4072,@user @user Ditto!,2.25,Italian,  ditto!
4073,@user no ma troveranno il modo per dire che anche questa volta non abbiamo ragione😂,1.4,Italian, no but they will find a way to say that we are not right this time too
4074,"@user @user Grazie! 😅 Sì anche da killer, ci sta 😂😂😂",2.0,Italian,  thanks!  yes even as a killer it fits 
4075,Rintracciate il vincitore del #superenalotto. In Italia abbiamo un debito pubblico da risanare URGENTEMENTE!!! ;),1.2,Italian,track down the winner of the superenalotto. in italy we have a public debt to be restored urgently!!! ;)
4076,@user Compagna/compagno andrebbe bene!,3.0,Italian, mate/companion would be fine!
4077,Si festeggia il passaggio del turno del Chelsea di Sarri. #Zerotituli,1.0,Italian,we celebrate the passage of the round of sarri's chelsea. zerotituli
4078,#dimartedi Il Procuratore Gratteri: 'Oggi i politici cercano gli 'ndranghetisti per ricevere pacchetti di voti' http,1.4,Italian,tuesday prosecutor gratteri: 'today politicians are looking for the 'ndrangheta to receive packets of votes' http
4079,Comunque ieri mi sono mangiata il centrotavola.,1.8,Italian,anyway yesterday i ate the centerpiece.
4080,Chi è lui se non l’amore della mia intera vita? http,3.6,Italian,who is he but the love of my whole life? http
4081,Giocare a morra cinese con un cinese e stupirsi di aver perso: fatto,2.333333333333333,Italian,playing chinese paper with a chinese and wondering if you lost: done
4082,@user Non !,1.0,Italian, non !
4083,"RANIERI, Offerta Fulham per Pjaca? Non è vero http",1.4,Italian,ranieri fulham offer for pjaca? not true http
4084,@user 🇧🇷,1.3333333333333333,Italian, 
4085,2018....diarroico.....2 gennaio 2019...appena beccato un cinghiale... macchina abbastanza rovinata😤😤😤Affanculo😏,3.0,Italian,.... diarrhea..... january  ... just caught a wild boar... pretty ruined carfuck you
4086,whew.....stanchezza posso dormire,2.4,Italian,whew..... tiredness i can sleep
4087,Fiori raccolti nel giardino della mia fantasia...il mio sito è http http,2.6,Italian,flowers collected in the garden of my imagination ... my site is http http
4088,Mamma guarda sono nato per fare la guerra,3.0,Italian,mom look i was born to go to war
4089,vorrei spillare un tea di quelli potenti ma probabilmente litigherei con una persona quindi devo contenermi,3.75,Italian,i would like to pour a potent tea but i would probably quarrel with a person so i have to contain myself
4090,@user Cos'è che ha fatto?!? http,1.8,Italian, what did he do?!? http
4091,"@MelogNicoletti Non ce n’è più la necessità perché, a quanto pare, la società non lo trova riprovevole.",1.6,Italian, there's no longer a need for it because apparently society does not find it reprehensible.
4092,Sono innamorata di tom@Holland. Scusatemi.,2.0,Italian,i am in love with tom excuse me.
4093,@user 1hi hai,1.0,Italian, is 
4094,@matteosalvinimi Speriamo sia la giusta giornata per toglierti dalla MINKIA per 15 anni,1.8,Italian, let's hope it is the right day to take you off minkia for  years
4095,@user @user Fato,1.6666666666666667,Italian,  fato
4096,"@user ciao Ringhio, sono sempre io!!!",2.0,Italian, hi ringhio it is still me!!!
4097,@user Sei un veggente,3.0,Italian, you are a seer
4098,@user stai ammettendo la tua sconfitta?,2.8,Italian, are you admitting your defeat?
4099,Tutto ciò perché è da inizio anno che ha la ragazza che palle Sono una brutta persona se vorrei che la tradisse con me? Lmao,4.2,Italian,all this because he is had a girlfriend since the beginning of the year that sucks am i a bad person if i want him to cheat on her with me? lmao
4100,Un uomo vende l'auto pur di salvare la vita al suo cane - Amici Di Casa http,1.5,Italian,a man sells his car to save his dog's life  amici di casa http
4101,i piedi sto parlando dei piedi,2.2,Italian,the feet i am talking about the feet
4102,@user @user Dora presidente del consiglio,1.4,Italian,  dora chairman of the board
4103,Dal compost nascono i fiori… a scuola. Venerdì inaugurazione della compostiera Big Hanna - http http,1.25,Italian,flowers are born from compost… at school. big hanna compound opening friday  http http
4104,@user il mio sogno più grande,3.4,Italian, my biggest dream
4105,@user È una brutta malattia ma si può guarire,2.0,Italian, it's a bad disease but it can be cured
4106,@matteosalvinimi Condannata a 6 ergastoli e va' a spasso? In Italia vanno in galera soltanto i ladri di polli!,1.6,Italian, sentenced to  life sentences and go for a walk? in italy only chicken thieves go to jail!
4107,[Fonte: laprimapagina_it] Incidente aereo: morto Corrado Herin ex campione di slittino e di mountain bike http,3.0,Italian,[source: laprimapagina_it] plane crash: corrado herin died former luge and mountain bike champion 
4108,passo,1.25,Italian,step
4109,Magie che solo @user può fare ... http,2.6,Italian,magic that only  can do ... http
